"year","track_name","track_popularity","artist_name","artist_popularity","danceability","energy","loudness","acousticness","valence","tempo","duration_ms","time_signature"
"2005","One, Two Step (feat. Missy Elliott)","76","Ciara","69","0.944","0.511","-10.96","0.042","0.842","113.046","203787","4"
"2005","Disco Inferno","76","50 Cent","81","0.925","0.659","-4.763","0.206","0.71","97.018","214227","4"
"2005","Run It! (feat. Juelz Santana)","76","Chris Brown","84","0.846","0.482","-6.721","0.0246","0.212","100.969","229867","4"
"2005","Since U Been Gone","75","Kelly Clarkson","72","0.662","0.741","-5.406","0.00165","0.404","131","188960","4"
"2005","Laffy Taffy","74","D4L","53","0.891","0.439","-7.994","0.0351","0.622","77.499","224253","4"
"2005","Speed of Sound","74","Coldplay","86","0.514","0.898","-6.765","0.00488","0.353","123.067","287907","4"
"2005","Remember the Name (feat. Styles of Beyond)","74","Fort Minor","58","0.688","0.835","-4.162","0.0583","0.88","84.858","230493","4"
"2005","Better Together","73","Jack Johnson","74","0.868","0.347","-9.529","0.308","0.659","110.059","207680","4"
"2005","Beverly Hills","73","Weezer","71","0.693","0.823","-3.761","0.0932","0.741","87.904","196093","4"
"2005","As Good As I Once Was","73","Toby Keith","67","0.68","0.87","-4.461","0.266","0.646","119.075","227840","4"
"2005","Beautiful Soul","73","Jesse McCartney","56","0.66","0.666","-4.342","0.0759","0.933","89.975","214227","4"
"2005","Hollaback Girl","73","Gwen Stefani","71","0.926","0.916","-2.221","0.35","0.904","110.007","199853","4"
"2005","I'm Sprung","72","T-Pain","75","0.728","0.327","-11.596","0.0948","0.195","100","231040","4"
"2005","Photograph","72","Nickelback","75","0.515","0.876","-3.756","0.000932","0.385","145.916","258920","4"
"2005","Axel F","72","Crazy Frog","56","0.86","0.907","-3.321","0.279","0.786","138.045","168880","4"
"2005","Dakota","71","Stereophonics","61","0.506","0.93","-3.499","0.129","0.305","146.994","297427","4"
"2005","Because of You","71","Kelly Clarkson","72","0.583","0.584","-5.362","0.254","0.136","140.039","219493","4"
"2005","Like Toy Soldiers","70","Eminem","88","0.52","0.768","-3.489","0.0193","0.398","79.178","296880","4"
"2005","Ghetto Gospel","70","2Pac","78","0.794","0.614","-5.352","0.0964","0.663","80.569","238053","4"
"2005","Like You (feat. Ciara)","70","Bow Wow","58","0.714","0.6","-8.365","0.0465","0.504","82.017","205840","4"
"2005","Lovers And Friends","70","Lil Jon & The East Side Boyz","61","0.675","0.501","-6.183","0.0541","0.532","139.861","260600","4"
"2005","My Humps","69","Black Eyed Peas","78","0.801","0.682","-5.919","0.111","0.586","123.95","326960","4"
"2005","Lose Control (feat. Ciara & Fat Man Scoop)","69","Missy Elliott","69","0.904","0.813","-7.105","0.0311","0.81","125.461","226864","4"
"2005","Oh (feat. Ludacris)","69","Ciara","69","0.8","0.496","-7.135","0.000298","0.357","128.29","256347","4"
"2005","Slow Down - 12"" Version","68","Bobby V.","57","0.568","0.732","-4.896","0.179","0.626","186.048","258667","4"
"2005","Rich Girl","68","Gwen Stefani","71","0.856","0.754","-2.728","0.0294","0.722","98.018","236213","4"
"2005","Soul Survivor","68","Jeezy","67","0.682","0.483","-7.718","0.00103","0.108","84.012","280013","4"
"2005","I Will Follow You into the Dark","67","Death Cab for Cutie","62","0.517","0.206","-12.233","0.924","0.489","80.401","189187","4"
"2005","Grind With Me","67","Pretty Ricky","54","0.7","0.538","-5.952","0.000204","0.189","136.518","237733","4"
"2005","Dirty Little Secret","67","The All-American Rejects","64","0.469","0.955","-4.253","0.000343","0.462","143.853","193653","4"
"2005","Incomplete","67","Backstreet Boys","73","0.437","0.589","-4.834","0.231","0.165","133.631","239587","4"
"2005","Signs","67","Snoop Dogg","80","0.934","0.706","-5.317","0.0305","0.614","112.962","236480","4"
"2005","Ordinary People","67","John Legend","73","0.469","0.132","-14.001","0.928","0.36","66.989","281467","3"
"2005","Collide","66","Howie Day","51","0.636","0.625","-7.895","0.222","0.342","93.931","249120","4"
"2005","Caught Up","66","USHER","77","0.817","0.806","-4.606","0.027","0.805","110.086","224640","4"
"2005","Galvanize","66","The Chemical Brothers","60","0.745","0.714","-3.681","0.0141","0.365","104.003","393813","4"
"2005","Breakaway","65","Kelly Clarkson","72","0.446","0.701","-4.179","0.0298","0.394","159.958","237000","3"
"2005","Let Me Hold You (feat. Omarion)","65","Bow Wow","58","0.815","0.662","-8.244","0.0915","0.611","151.518","248493","4"
"2005","We Be Burnin'","65","Sean Paul","79","0.95","0.803","-4.195","0.145","0.86","117","213066","4"
"2005","One Wish","65","Ray J","52","0.529","0.651","-7.061","0.281","0.592","127.03","337640","4"
"2005","Scars","64","Papa Roach","70","0.455","0.929","-3.295","0.0875","0.484","89.782","208199","4"
"2005","Stickwitu","64","The Pussycat Dolls","67","0.655","0.54","-6.482","0.268","0.43","79.983","207507","4"
"2005","Over And Over","64","Nelly","73","0.644","0.517","-10.02","0.0065","0.464","169.799","253933","4"
"2005","You Raise Me Up","63","Westlife","67","0.23","0.357","-6.596","0.63","0.174","114.229","241067","4"
"2005","Home","63","Michael BublÃ©","71","0.608","0.37","-9.207","0.844","0.349","127.631","225907","4"
"2005","Behind These Hazel Eyes","63","Kelly Clarkson","72","0.548","0.889","-4.682","0.00165","0.425","90.048","198973","4"
"2005","Diamonds From Sierra Leone - Remix","63","Kanye West","89","0.672","0.814","-3.768","0.258","0.379","97.043","233400","4"
"2005","TRUE","63","Ryan Cabrera","43","0.598","0.4","-10.054","0.459","0.369","96.938","203546","4"
"2005","Just the Girl","62","The Click Five","46","0.571","0.89","-1.6","0.00509","0.751","110.958","234147","4"
"2005","Cater 2 U","62","Destiny's Child","69","0.605","0.584","-7.043","0.286","0.464","125.802","245400","4"
"2005","Get Back","62","Ludacris","74","0.555","0.639","-5.16","0.0594","0.184","171.609","270747","4"
"2005","Your Body","61","Pretty Ricky","54","0.838","0.594","-5.695","0.176","0.507","90.038","240040","4"
"2005","Nine Million Bicycles","61","Katie Melua","56","0.534","0.247","-15.636","0.516","0.344","82.168","197160","4"
"2005","Tripping","61","Robbie Williams","69","0.666","0.922","-4.458","0.0381","0.828","118.014","276604","4"
"2005","Girl","61","Destiny's Child","69","0.567","0.747","-6.019","0.31","0.556","89.036","224147","4"
"2005","In the Morning","60","The Coral","51","0.644","0.777","-6.165","0.0252","0.966","126.257","152520","4"
"2005","Lonely No More","60","Rob Thomas","60","0.551","0.896","-3.152","0.033","0.858","171.79","226640","4"
"2005","Don't Forget About Us - Radio Edit","60","Mariah Carey","76","0.699","0.543","-6.859","0.0457","0.431","143.635","233867","4"
"2005","Don't Love You No More (I'm Sorry)","60","Craig David","62","0.636","0.558","-7.076","0.462","0.572","100.113","243987","4"
"2005","Wait (The Whisper Song)","60","Ying Yang Twins","61","0.933","0.513","-13.203","0.00112","0.595","102.017","179160","4"
"2005","All About You","60","McFly","54","0.542","0.559","-5.313","0.197","0.295","129.898","186867","4"
"2005","Get Right","59","Jennifer Lopez","73","0.741","0.759","-5.096","0.0218","0.362","97.084","225533","4"
"2005","Cool","59","Gwen Stefani","71","0.709","0.721","-3.52","0.0322","0.801","112.019","189333","4"
"2005","Outta Control - Remix","58","50 Cent","81","0.77","0.587","-5.99","0.0268","0.574","92.009","247973","4"
"2005","Baby, I'm Back","58","Baby Bash","59","0.901","0.392","-4.414","0.0525","0.761","100.014","219187","4"
"2005","Sometimes You Can't Make It On Your Own","58","U2","75","0.53","0.597","-5.652","0.00275","0.346","96","305080","4"
"2005","Bananza (Belly Dancer)","58","Akon","79","0.875","0.69","-5.905","0.0362","0.668","104.844","238493","4"
"2005","Don't Phunk With My Heart","57","Black Eyed Peas","78","0.689","0.929","-2.76","0.00933","0.609","130.899","239773","4"
"2005","Ass Like That","57","Eminem","88","0.646","0.796","-6.152","0.409","0.676","83.093","265480","4"
"2005","I Like The Way - Radio Edit","56","Bodyrockers","38","0.642","0.851","-3.638","0.0248","0.777","127.988","200053","4"
"2005","It's Like That","56","Mariah Carey","76","0.8","0.633","-4.875","0.0901","0.836","95.953","203360","4"
"2005","Some Cut","55","Trillville","42","0.9","0.515","-6.626","0.00341","0.659","84.995","283455","4"
"2005","Let Me Go","55","3 Doors Down","69","0.478","0.863","-4.914","0.0181","0.491","92.004","243053","4"
"2006","Hips Don't Lie (feat. Wyclef Jean)","86","Shakira","85","0.778","0.824","-5.892","0.284","0.758","100.024","218093","4"
"2006","Temperature","83","Sean Paul","79","0.951","0.6","-4.675","0.106","0.822","125.04","218573","4"
"2006","Promiscuous","86","Nelly Furtado","75","0.808","0.97","-6.098","0.0569","0.868","114.328","242293","4"
"2006","SexyBack (feat. Timbaland)","81","Justin Timberlake","78","0.967","0.583","-5.562","0.0584","0.964","117","242733","4"
"2006","Irreplaceable","73","BeyoncÃ©","85","0.447","0.694","-4.637","0.0293","0.509","175.868","227853","4"
"2006","Chasing Cars","83","Snow Patrol","66","0.56","0.595","-4.53","0.199","0.144","104.011","267960","4"
"2006","Crazy","75","Gnarls Barkley","63","0.835","0.741","-1.609","0.0172","0.612","111.963","182066","4"
"2006","Love","82","Keyshia Cole","66","0.688","0.519","-4.285","0.064","0.318","116.714","255333","4"
"2006","How to Save a Life","82","The Fray","67","0.64","0.743","-4.08","0.269","0.361","122.035","262533","4"
"2006","Put Your Records On","82","Corinne Bailey Rae","62","0.739","0.511","-7.844","0.167","0.542","96.038","215360","4"
"2006","So Sick","81","Ne-Yo","77","0.452","0.574","-8.336","0.246","0.58","92.791","207187","4"
"2006","Maneater","83","Nelly Furtado","75","0.796","0.777","-4.81","0.0261","0.787","132.722","258893","4"
"2006","Unwritten","80","Natasha Bedingfield","64","0.706","0.8","-6.333","0.00584","0.629","100.011","259333","4"
"2006","Supermassive Black Hole","80","Muse","73","0.668","0.921","-3.727","0.0492","0.782","120","212440","4"
"2006","Dani California","80","Red Hot Chili Peppers","80","0.556","0.913","-2.36","0.0193","0.73","96.184","282160","4"
"2006","When You Were Young","80","The Killers","75","0.467","0.988","-3.313","0.000152","0.321","130.433","220427","4"
"2006","Dance, Dance","79","Fall Out Boy","78","0.622","0.961","-3.198","0.00523","0.449","114.452","180267","4"
"2006","Me & U","79","Cassie","62","0.803","0.454","-4.802","0.352","0.739","99.99","192213","4"
"2006","Who Knew","76","P!nk","79","0.688","0.734","-4.569","0.00462","0.46","140.004","208493","4"
"2006","Life is a Highway","77","Rascal Flatts","67","0.582","0.952","-3.848","0.00324","0.655","103.027","276320","4"
"2006","Waiting On the World to Change","76","John Mayer","75","0.578","0.756","-5.82","0.157","0.663","176.739","201173","4"
"2006","Shake That","76","Eminem","88","0.963","0.643","-5.785","0.0507","0.534","107.005","274440","4"
"2006","My Love (feat. T.I.)","76","Justin Timberlake","78","0.771","0.68","-5.881","0.277","0.808","119.952","276160","4"
"2006","When The Sun Goes Down","76","Arctic Monkeys","84","0.348","0.875","-4.758","0.0341","0.407","169.152","202133","4"
"2006","Rehab","75","Amy Winehouse","73","0.407","0.558","-13.609","0.0541","0.777","71.815","214947","4"
"2006","Far Away","75","Nickelback","75","0.518","0.797","-5.153","0.000681","0.293","132.918","238173","4"
"2006","Touch The Sky","75","Kanye West","89","0.552","0.846","-4.912","0.0114","0.554","98.56","236600","1"
"2006","I Write Sins Not Tragedies","75","Panic! At The Disco","75","0.569","0.83","-4.106","0.0807","0.609","170.094","186635","4"
"2006","Yo (Excuse Me Miss)","74","Chris Brown","84","0.536","0.612","-5.847","0.119","0.57","86.768","229040","4"
"2006","Laffy Taffy","74","D4L","53","0.891","0.439","-7.994","0.0351","0.622","77.499","224253","4"
"2006","Everytime We Touch","74","Cascada","64","0.633","0.976","-5.362","0.00281","0.493","142.027","197124","4"
"2006","Too Little Too Late","73","JoJo","59","0.421","0.799","-5.183","0.00871","0.731","82.408","221720","4"
"2006","Unfaithful","73","Rihanna","87","0.588","0.391","-8.607","0.839","0.349","144.069","226973","4"
"2006","Savin' Me","73","Nickelback","75","0.441","0.815","-4.088","0.000731","0.522","164.007","219320","4"
"2006","Over My Head (Cable Car)","72","The Fray","67","0.592","0.729","-4.156","0.022","0.709","116.03","236267","4"
"2006","Goodbye My Lover","72","James Blunt","69","0.432","0.261","-12.591","0.953","0.273","89.567","258653","4"
"2006","Sexy Love","72","Ne-Yo","77","0.693","0.516","-6.446","0.297","0.494","94.02","220853","4"
"2006","What Hurts The Most","72","Rascal Flatts","67","0.537","0.674","-5.134","0.0088","0.33","136.002","214107","4"
"2006","Rock This Party - Everybody Dance Now","71","Bob Sinclar","67","0.893","0.823","-3.708","0.0714","0.902","128.009","245467","4"
"2006","Ridin'","71","Chamillionaire","56","0.787","0.799","-4.68","0.189","0.835","143.052","303053","4"
"2006","Pump It","71","Black Eyed Peas","78","0.649","0.931","-3.15","0.0093","0.744","153.645","213067","4"
"2006","Call Me When You're Sober","71","Evanescence","71","0.45","0.883","-4.094","0.00193","0.328","93.41","214707","4"
"2006","Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","71","The Notorious B.I.G.","76","0.833","0.628","-7.041","0.0949","0.645","106.328","286187","4"
"2006","Snap Yo Fingers","70","Lil Jon","71","0.835","0.757","-5.029","0.00647","0.626","82.038","274387","4"
"2006","Last Request","70","Paolo Nutini","64","0.605","0.704","-6.564","0.241","0.4","80.925","220413","4"
"2006","Be Without You - Kendu Mix","70","Mary J. Blige","68","0.726","0.7","-5.881","0.0717","0.673","146.559","246333","4"
"2006","I'm N Luv (Wit a Stripper) (feat. Mike Jones)","69","T-Pain","75","0.739","0.368","-10.233","0.00542","0.467","144.992","239413","4"
"2006","It's Goin' Down (feat. Nitti)","68","Yung Joc","60","0.888","0.577","-7.702","0.0986","0.609","84.003","241840","4"
"2006","Love Generation - Radio Edit","71","Bob Sinclar","67","0.723","0.872","-3.617","0.192","0.544","128.038","204798","4"
"2006","Gimme That","68","Chris Brown","84","0.678","0.572","-7.033","0.00374","0.444","87.165","186827","4"
"2006","Deja Vu (feat. Jay-Z)","67","BeyoncÃ©","85","0.644","0.746","-4.941","0.0071","0.355","105.253","240280","4"
"2006","Dirty Little Secret","67","The All-American Rejects","64","0.469","0.955","-4.253","0.000343","0.462","143.853","193653","4"
"2006","One","67","Mary J. Blige","68","0.344","0.874","-3.161","0.0841","0.269","185.888","260467","4"
"2006","Black Horse And The Cherry Tree","67","KT Tunstall","59","0.748","0.786","-7.788","0.328","0.917","104.833","172373","4"
"2006","Buttons","67","The Pussycat Dolls","67","0.57","0.821","-4.38","0.178","0.408","210.857","225560","4"
"2006","London Bridge","67","Fergie","67","0.77","0.609","-5.894","0.214","0.631","90.952","241307","4"
"2006","Do It To It","66","Cherish","63","0.826","0.67","-5.559","0.00798","0.794","74.007","226293","4"
"2006","What You Know","66","T.I.","72","0.551","0.81","-4.365","0.0155","0.332","73.464","274333","4"
"2006","My My My","66","Armand Van Helden","61","0.652","0.733","-8.207","0.00672","0.744","127.533","182267","4"
"2006","Ain't No Other Man","65","Christina Aguilera","75","0.862","0.742","-4.722","0.00376","0.511","127.91","228907","4"
"2006","Tears Dry On Their Own","65","Amy Winehouse","73","0.643","0.871","-2.734","0.491","0.452","121.569","185187","4"
"2006","Naive","65","The Kooks","65","0.547","0.816","-6.165","0.0688","0.722","102.765","203507","4"
"2006","When I'm Gone","64","Eminem","88","0.608","0.745","-5.496","0.0551","0.725","150.068","281120","4"
"2006","Smile","64","Lily Allen","65","0.632","0.639","-5.938","0.00143","0.733","95.506","196893","4"
"2006","Chelsea Dagger","64","The Fratellis","58","0.512","0.817","-3.154","0.0505","0.552","154.607","215173","4"
"2006","Pullin' Me Back","64","Chingy","56","0.786","0.511","-6.66","0.0825","0.587","80","234133","4"
"2006","Stickwitu","64","The Pussycat Dolls","67","0.655","0.54","-6.482","0.268","0.43","79.983","207507","4"
"2006","U and Dat (feat. T. Pain & Kandi Girl)","64","E-40","65","0.858","0.484","-7.448","0.0241","0.329","99.992","202720","4"
"2006","Ms. New Booty","63","Bubba Sparxxx","52","0.64","0.62","-5.931","0.016","0.609","129.37","252653","5"
"2006","Get Up (feat. Chamillionaire)","63","Ciara","69","0.964","0.595","-6.887","0.0248","0.629","128.593","261880","4"
"2006","Sorry","63","Madonna","79","0.589","0.877","-6.229","0.00121","0.443","132.971","281880","4"
"2006","Move Along","63","The All-American Rejects","64","0.526","0.92","-3.866","0.000124","0.615","109.86","238880","4"
"2006","Lean Wit It, Rock Wit It","63","Dem Franchize Boyz","46","0.886","0.62","-5.854","0.082","0.6","76.035","229813","4"
"2006","Is It Any Wonder?","63","Keane","71","0.489","0.955","-2.771","3.82E-5","0.816","129.352","186173","4"
"2006","Money Maker","62","Ludacris","74","0.551","0.598","-6.79","0.15","0.612","78.756","230613","4"
"2006","I Wish I Was a Punk Rocker (with Flowers in My Hair)","62","Sandi Thom","42","0.7","0.465","-6.815","0.544","0.719","108.102","151640","4"
"2006","Check On It (feat. Bun B & Slim Thug)","61","BeyoncÃ©","85","0.705","0.796","-6.845","0.0708","0.864","166.042","210453","4"
"2006","Touch It","61","Busta Rhymes","70","0.658","0.551","-6.62","0.0043","0.442","138.335","214960","5"
"2006","Stupid Girls","60","P!nk","79","0.683","0.886","-5.045","0.000738","0.566","100.04","197173","4"
"2006","Where'd You Go (feat. Holly Brook & Jonah Matranga)","60","Fort Minor","58","0.684","0.819","-3.309","0.262","0.25","179.999","231867","4"
"2006","From Paris to Berlin","60","Infernal","45","0.741","0.869","-6.534","0.096","0.839","126.069","209667","4"
"2006","I Don't Feel Like Dancin'","59","Scissor Sisters","58","0.71","0.917","-3.385","0.018","0.83","108.031","288360","4"
"2006","No Promises","59","Shayne Ward","47","0.496","0.507","-6.073","0.539","0.203","79.808","222160","4"
"2006","She Moves In Her Own Way","59","The Kooks","65","0.431","0.81","-5.379","0.276","0.795","76.412","169307","4"
"2006","It Ends Tonight","59","The All-American Rejects","64","0.454","0.631","-4.733","0.00233","0.313","87.888","244827","4"
"2006","Chain Hang Low","59","Jibbs","40","0.792","0.589","-6.869","0.0259","0.778","157.147","207587","4"
"2006","Steady, As She Goes","57","The Raconteurs","55","0.525","0.578","-4.563","0.0132","0.537","123.696","215267","4"
"2006","A Moment Like This","56","Leona Lewis","63","0.261","0.562","-3.667","0.423","0.167","70.543","257293","4"
"2006","Grillz","56","Nelly","73","0.867","0.504","-7.737","0.0358","0.84","82.996","271160","4"
"2006","The Rose","54","Westlife","67","0.28","0.2","-9.66","0.79","0.178","129.61","218933","3"
"2006","Come to Me (feat. Nicole Scherzinger)","53","Diddy","71","0.819","0.485","-6.45","0.0176","0.386","96.998","276787","4"
"2006","You Give Me Something","53","James Morrison","60","0.559","0.671","-7.109","0.21","0.577","79.493","212933","4"
"2006","Fill My Little World","51","The Feeling","39","0.462","0.783","-7.814","0.0333","0.68","175.964","247253","4"
"2006","Beep","51","The Pussycat Dolls","67","0.935","0.745","-6.391","0.00914","0.518","103.691","229360","4"
"2006","Bossy Featuring Too $hort (feat. Too $hort)","50","Kelis","61","0.906","0.624","-5.556","0.000185","0.775","84.009","274947","4"
"2006","What's Left Of Me","49","Nick Lachey","41","0.421","0.728","-5.644","0.136","0.311","150.12","244667","4"
"2006","You're All I Have","47","Snow Patrol","66","0.467","0.921","-4.554","5.48E-5","0.501","132.013","273333","4"
"2006","America","43","Razorlight","54","0.44","0.567","-4.94","0.299","0.194","90.492","252951","4"
"2006","Control Myself","43","LL COOL J","61","0.825","0.876","-6.556","0.00928","0.48","120.066","233973","4"
"2006","Patience","43","Take That","61","0.309","0.783","-4.154","0.142","0.372","175.788","202067","4"
"2007","Bleeding Love","78","Leona Lewis","63","0.638","0.656","-5.886","0.188","0.225","104.036","262467","4"
"2007","Umbrella","86","Rihanna","87","0.583","0.829","-4.603","0.00864","0.575","174.028","275987","4"
"2007","Smack That","84","Akon","79","0.939","0.742","-5.171","0.321","0.924","118.978","212360","4"
"2007","Big Girls Don't Cry (Personal)","68","Fergie","67","0.707","0.642","-4.271","0.204","0.249","113.083","268120","4"
"2007","Valerie (feat. Amy Winehouse) - Version Revisited","79","Mark Ronson","72","0.699","0.83","-4.898","0.00243","0.889","105.809","219413","4"
"2007","Hey There Delilah","81","Plain White T's","61","0.656","0.291","-10.572","0.872","0.298","103.971","232533","4"
"2007","What Goes Around.../...Comes Around (Interlude)","74","Justin Timberlake","78","0.687","0.723","-4.751","0.122","0.432","76","448573","4"
"2007","The Sweet Escape","75","Gwen Stefani","71","0.756","0.77","-3.502","0.191","0.73","119.961","246467","4"
"2007","Stronger","84","Kanye West","89","0.617","0.717","-7.858","0.00564","0.49","103.992","311867","4"
"2007","The Way I Are","83","Timbaland","75","0.731","0.807","-6.492","0.181","0.765","114.759","179120","4"
"2007","Chasing Cars","83","Snow Patrol","66","0.56","0.595","-4.53","0.199","0.144","104.011","267960","4"
"2007","What I've Done","83","Linkin Park","83","0.623","0.93","-5.285","0.0141","0.287","120.119","205613","4"
"2007","Say It Right","82","Nelly Furtado","75","0.872","0.872","-6.328","0.0476","0.809","116.948","223080","4"
"2007","Gimme More","82","Britney Spears","78","0.788","0.844","-3.131","0.25","0.382","113.324","251240","4"
"2007","Before He Cheats","82","Carrie Underwood","70","0.519","0.749","-3.318","0.271","0.29","147.905","199947","4"
"2007","How to Save a Life","82","The Fray","67","0.64","0.743","-4.08","0.269","0.361","122.035","262533","4"
"2007","Back To Black","81","Amy Winehouse","73","0.403","0.422","-13.964","0.134","0.378","122.728","241293","4"
"2007","Can't Tell Me Nothing","82","Kanye West","89","0.596","0.62","-6.133","0.0122","0.102","80.029","271600","4"
"2007","The Pretender","81","Foo Fighters","76","0.433","0.959","-4.04","0.000917","0.365","172.984","269373","4"
"2007","Thnks fr th Mmrs","81","Fall Out Boy","78","0.459","0.891","-5.057","0.00511","0.588","154.837","203507","4"
"2007","Snow (Hey Oh)","81","Red Hot Chili Peppers","80","0.427","0.9","-3.674","0.116","0.599","104.655","334667","4"
"2007","Bleed It Out","80","Linkin Park","83","0.529","0.967","-3.647","0.114","0.596","140.127","166373","4"
"2007","Give It To Me","78","Timbaland","75","0.975","0.711","-3.904","0.168","0.815","110.621","234027","4"
"2007","Face Down","78","The Red Jumpsuit Apparatus","61","0.545","0.932","-2.189","0.000665","0.464","92.956","192000","4"
"2007","Dear Maria, Count Me In","78","All Time Low","67","0.459","0.895","-3.126","0.00725","0.572","181.04","182827","4"
"2007","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","78","T-Pain","75","0.693","0.549","-8.141","0.0109","0.605","80.028","227960","4"
"2007","Misery Business","78","Paramore","77","0.517","0.906","-3.677","0.00272","0.731","172.977","211520","4"
"2007","Crank That (Soulja Boy)","78","Soulja Boy","66","0.736","0.74","-2.18","0.515","0.803","140.141","221933","4"
"2007","Destination Calabria - Radio Edit","77","Alex Gaudino","58","0.627","0.954","-4.804","0.0015","0.312","128.016","223112","4"
"2007","Girlfriend","77","Avril Lavigne","73","0.56","0.959","-2.433","0.000722","0.669","163.983","216600","4"
"2007","Fake It","77","Seether","67","0.611","0.95","-3.509","0.00141","0.607","132.078","193893","4"
"2007","Paralyzer","77","Finger Eleven","58","0.644","0.939","-3.486","0.157","0.861","106.031","208107","4"
"2007","Because Of You","77","Ne-Yo","77","0.81","0.538","-5.784","0.528","0.828","109.97","266840","4"
"2007","My Love (feat. T.I.)","76","Justin Timberlake","78","0.771","0.68","-5.881","0.277","0.808","119.952","276160","4"
"2007","Don't Matter","76","Akon","79","0.798","0.443","-6.062","0.244","0.354","125.232","293053","4"
"2007","Beautiful Liar","76","BeyoncÃ©","85","0.764","0.751","-3.74","0.00554","0.418","91.977","199853","4"
"2007","Rehab","75","Amy Winehouse","73","0.407","0.558","-13.609","0.0541","0.777","71.815","214947","4"
"2007","Bartender (feat. Akon)","75","T-Pain","75","0.832","0.391","-8.504","0.0564","0.436","104.961","238800","4"
"2007","You","75","Lloyd","63","0.412","0.876","-6.008","0.102","0.703","130.159","273133","5"
"2007","Kiss Kiss (feat. T-Pain)","73","Chris Brown","84","0.729","0.658","-3.386","0.0506","0.551","140.043","250667","3"
"2007","Glamorous","73","Fergie","67","0.81","0.755","-6.408","0.291","0.625","130.991","246573","4"
"2007","This Ain't A Scene, It's An Arms Race","73","Fall Out Boy","78","0.435","0.887","-4.07","0.000747","0.408","199.935","212040","4"
"2007","I Wanna Love You","75","Akon","79","0.866","0.454","-9.383","0.0373","0.368","99.985","247067","4"
"2007","Hate That I Love You","73","Rihanna","87","0.637","0.73","-5.38","0.323","0.732","93.867","218947","4"
"2007","Everything","72","Michael BublÃ©","71","0.686","0.688","-4.981","0.39","0.493","123.125","212373","4"
"2007","1973","72","James Blunt","69","0.72","0.668","-7.928","0.0652","0.768","123.007","280027","4"
"2007","Rockstar","71","Nickelback","75","0.616","0.91","-3.004","0.0459","0.693","144.072","252040","4"
"2007","Cry for You","71","September","53","0.767","0.881","-3.988","0.00133","0.961","130.018","209800","4"
"2007","Summer Love","71","Justin Timberlake","78","0.606","0.591","-7.228","0.0756","0.477","95.802","252973","4"
"2007","Fergalicious","72","Fergie","67","0.906","0.583","-7.721","0.0569","0.829","129.056","292373","4"
"2007","When You're Gone","70","Avril Lavigne","73","0.457","0.719","-3.921","0.191","0.168","142.034","240493","4"
"2007","Bubbly","70","Colbie Caillat","67","0.697","0.474","-6.663","0.603","0.249","127.904","196280","4"
"2007","Let Me Think About It","70","Ida Corr","51","0.762","0.754","-3.425","0.00022","0.715","129.026","151983","4"
"2007","Shut Up And Drive","72","Rihanna","87","0.735","0.826","-4.902","0.00101","0.74","132.964","212280","4"
"2007","New Shoes","69","Paolo Nutini","64","0.748","0.735","-8.692","0.47","0.854","150.04","203653","4"
"2007","U + Ur Hand","68","P!nk","79","0.709","0.891","-3.688","0.00144","0.886","141.04","214387","4"
"2007","Candyman","68","Christina Aguilera","75","0.686","0.789","-4.713","0.0125","0.72","172.976","194213","4"
"2007","Let It Go","68","Keyshia Cole","66","0.806","0.721","-5.167","0.197","0.781","94.967","238333","4"
"2007","Golden Skans","67","Klaxons","49","0.463","0.836","-2.776","0.000418","0.713","141.955","165120","4"
"2007","Like a Boy","67","Ciara","69","0.701","0.724","-5.751","0.267","0.425","132.035","237053","4"
"2007","Bed","67","J. Holiday","50","0.684","0.606","-7.268","0.17","0.723","127.901","275107","4"
"2007","She's So Lovely","67","Scouting For Girls","53","0.496","0.857","-3.313","0.0622","0.619","167.144","223813","4"
"2007","Lost Without U","66","Robin Thicke","61","0.664","0.351","-12.136","0.226","0.816","113.204","254147","5"
"2007","Keep Holding On","65","Avril Lavigne","73","0.162","0.786","-2.353","0.0374","0.138","161.192","239907","3"
"2007","Tears Dry On Their Own","65","Amy Winehouse","73","0.643","0.871","-2.734","0.491","0.452","121.569","185187","4"
"2007","Shawty (feat. T Pain)","64","Plies","60","0.444","0.708","-5.926","0.0419","0.26","105.412","255413","5"
"2007","The Great Escape","64","BOYS LIKE GIRLS","58","0.423","0.94","-4.012","0.00166","0.505","149.934","206520","4"
"2007","Promise","63","Ciara","69","0.697","0.629","-5.757","0.409","0.439","123.279","267413","4"
"2007","Make It Rain","63","Fat Joe","65","0.744","0.697","-5.063","0.0106","0.767","149.28","247413","4"
"2007","Brianstorm","63","Arctic Monkeys","84","0.421","0.98","-4.229","8.39E-5","0.435","165.193","170253","4"
"2007","Grace Kelly","63","MIKA","64","0.671","0.82","-5.796","0.0194","0.685","122.361","187733","4"
"2007","Ruby","63","Kaiser Chiefs","57","0.451","0.939","-2.82","0.00673","0.448","93.416","204200","4"
"2007","Shortie Like Mine (feat. Chris Brown & JohntÃ¡ Austin)","63","Bow Wow","58","0.758","0.642","-8.128","0.0745","0.701","142.078","268067","4"
